"";"index";"rainfalls_values";"station"
"368";"chirps-v2.0.2012.08";30,2360401153564;"49.98636_2.7553"
"369";"chirps-v2.0.2012.09";63,3709106445312;"49.98636_2.7553"
"370";"chirps-v2.0.2012.10";105,901382446289;"49.98636_2.7553"
"371";"chirps-v2.0.2012.11";66,0093612670898;"49.98636_2.7553"
"372";"chirps-v2.0.2012.12";122,419815063477;"49.98636_2.7553"
"373";"chirps-v2.0.2013.01";58,0124588012695;"49.98636_2.7553"
"374";"chirps-v2.0.2013.02";55,357307434082;"49.98636_2.7553"
"375";"chirps-v2.0.2013.03";31,7980461120605;"49.98636_2.7553"
"376";"chirps-v2.0.2013.04";28,2126293182373;"49.98636_2.7553"
"377";"chirps-v2.0.2013.05";68,251823425293;"49.98636_2.7553"
"378";"chirps-v2.0.2013.06";76,4600982666016;"49.98636_2.7553"
"379";"chirps-v2.0.2013.07";51,3816337585449;"49.98636_2.7553"
"380";"chirps-v2.0.2013.08";63,2050323486328;"49.98636_2.7553"
"381";"chirps-v2.0.2013.09";56,3338203430176;"49.98636_2.7553"
"382";"chirps-v2.0.2013.10";65,9333724975586;"49.98636_2.7553"
"383";"chirps-v2.0.2013.11";89,2089614868164;"49.98636_2.7553"
"384";"chirps-v2.0.2013.12";72,6007995605469;"49.98636_2.7553"
"385";"chirps-v2.0.2014.01";68,6955108642578;"49.98636_2.7553"
"386";"chirps-v2.0.2014.02";88,5892715454102;"49.98636_2.7553"
"387";"chirps-v2.0.2014.03";36,9633941650391;"49.98636_2.7553"
"388";"chirps-v2.0.2014.04";48,4838027954102;"49.98636_2.7553"
"389";"chirps-v2.0.2014.05";74,4986343383789;"49.98636_2.7553"
"390";"chirps-v2.0.2014.06";96,2694396972656;"49.98636_2.7553"
"391";"chirps-v2.0.2014.07";98,3901672363281;"49.98636_2.7553"
"392";"chirps-v2.0.2014.08";86,9608306884766;"49.98636_2.7553"
"393";"chirps-v2.0.2014.09";33,7748718261719;"49.98636_2.7553"
"394";"chirps-v2.0.2014.10";97,9158935546875;"49.98636_2.7553"
"395";"chirps-v2.0.2014.11";59,8679008483887;"49.98636_2.7553"
"396";"chirps-v2.0.2014.12";70,3192291259766;"49.98636_2.7553"
"397";"chirps-v2.0.2015.01";62,5395965576172;"49.98636_2.7553"
"398";"chirps-v2.0.2015.02";41,9934158325195;"49.98636_2.7553"
"399";"chirps-v2.0.2015.03";31,0716686248779;"49.98636_2.7553"
"400";"chirps-v2.0.2015.04";39,0335159301758;"49.98636_2.7553"
"401";"chirps-v2.0.2015.05";34,8144035339355;"49.98636_2.7553"
"402";"chirps-v2.0.2015.06";23,544376373291;"49.98636_2.7553"
"403";"chirps-v2.0.2015.07";38,4059791564941;"49.98636_2.7553"
"404";"chirps-v2.0.2015.08";80,4616088867188;"49.98636_2.7553"
"405";"chirps-v2.0.2015.09";64,6102828979492;"49.98636_2.7553"
"406";"chirps-v2.0.2015.10";46,3150787353516;"49.98636_2.7553"
"407";"chirps-v2.0.2015.11";79,8822708129883;"49.98636_2.7553"
"408";"chirps-v2.0.2015.12";44,4370803833008;"49.98636_2.7553"
"409";"chirps-v2.0.2016.01";81,3587036132812;"49.98636_2.7553"
"410";"chirps-v2.0.2016.02";58,4216728210449;"49.98636_2.7553"
"411";"chirps-v2.0.2016.03";86,3809051513672;"49.98636_2.7553"
"412";"chirps-v2.0.2016.04";58,2196846008301;"49.98636_2.7553"
"413";"chirps-v2.0.2016.05";112,357727050781;"49.98636_2.7553"
"414";"chirps-v2.0.2016.06";95,067253112793;"49.98636_2.7553"
"415";"chirps-v2.0.2016.07";37,4691543579102;"49.98636_2.7553"
"416";"chirps-v2.0.2016.08";42,3864059448242;"49.98636_2.7553"
"417";"chirps-v2.0.2016.09";37,6886863708496;"49.98636_2.7553"
"418";"chirps-v2.0.2016.10";37,387321472168;"49.98636_2.7553"
"419";"chirps-v2.0.2016.11";51,9997787475586;"49.98636_2.7553"
"420";"chirps-v2.0.2016.12";32,8613395690918;"49.98636_2.7553"
"421";"chirps-v2.0.2017.01";36,2008476257324;"49.98636_2.7553"
"422";"chirps-v2.0.2017.02";39,2530670166016;"49.98636_2.7553"
"423";"chirps-v2.0.2017.03";62,1335945129395;"49.98636_2.7553"
"424";"chirps-v2.0.2017.04";14,7368011474609;"49.98636_2.7553"
"425";"chirps-v2.0.2017.05";64,2026519775391;"49.98636_2.7553"
"426";"chirps-v2.0.2017.06";43,7201957702637;"49.98636_2.7553"
"427";"chirps-v2.0.2017.07";77,238883972168;"49.98636_2.7553"
"428";"chirps-v2.0.2017.08";57,5229263305664;"49.98636_2.7553"
"429";"chirps-v2.0.2017.09";50,0947952270508;"49.98636_2.7553"
"430";"chirps-v2.0.2017.10";30,3739833831787;"49.98636_2.7553"
"431";"chirps-v2.0.2017.11";86,1047592163086;"49.98636_2.7553"
"432";"chirps-v2.0.2017.12";102,09107208252;"49.98636_2.7553"
"433";"chirps-v2.0.2018.01";104,702140808105;"49.98636_2.7553"
"434";"chirps-v2.0.2018.02";34,4686622619629;"49.98636_2.7553"
"435";"chirps-v2.0.2018.03";80,6484069824219;"49.98636_2.7553"
"436";"chirps-v2.0.2018.04";33,3878631591797;"49.98636_2.7553"
"437";"chirps-v2.0.2018.05";95,71240234375;"49.98636_2.7553"
"438";"chirps-v2.0.2018.06";41,0492401123047;"49.98636_2.7553"
"439";"chirps-v2.0.2018.07";56,2606086730957;"49.98636_2.7553"
"440";"chirps-v2.0.2018.08";59,0477066040039;"49.98636_2.7553"
"441";"chirps-v2.0.2018.09";24,8979072570801;"49.98636_2.7553"
"442";"chirps-v2.0.2018.10";33,7866706848145;"49.98636_2.7553"
"443";"chirps-v2.0.2018.11";56,666202545166;"49.98636_2.7553"
"444";"chirps-v2.0.2018.12";92,2402496337891;"49.98636_2.7553"
"445";"chirps-v2.0.2019.01";43,2965049743652;"49.98636_2.7553"
"446";"chirps-v2.0.2019.02";50,5871658325195;"49.98636_2.7553"
"447";"chirps-v2.0.2019.03";58,2238464355469;"49.98636_2.7553"
"448";"chirps-v2.0.2019.04";36,230152130127;"49.98636_2.7553"
"449";"chirps-v2.0.2019.05";43,6991386413574;"49.98636_2.7553"
"450";"chirps-v2.0.2019.06";47,8033447265625;"49.98636_2.7553"
"451";"chirps-v2.0.2019.07";39,7347831726074;"49.98636_2.7553"
"452";"chirps-v2.0.2019.08";50,0213775634766;"49.98636_2.7553"
"453";"chirps-v2.0.2019.09";37,9873046875;"49.98636_2.7553"
"454";"chirps-v2.0.2019.10";71,0737075805664;"49.98636_2.7553"
"455";"chirps-v2.0.2019.11";92,8014526367188;"49.98636_2.7553"
"456";"chirps-v2.0.2019.12";100,672981262207;"49.98636_2.7553"
"457";"chirps-v2.0.2020.01";39,8411598205566;"49.98636_2.7553"
"458";"chirps-v2.0.2020.02";116,036773681641;"49.98636_2.7553"
"459";"chirps-v2.0.2020.03";39,8845825195312;"49.98636_2.7553"
"460";"chirps-v2.0.2020.04";22,2629432678223;"49.98636_2.7553"
"461";"chirps-v2.0.2020.05";40,7857818603516;"49.98636_2.7553"
"462";"chirps-v2.0.2020.06";37,4506530761719;"49.98636_2.7553"
"463";"chirps-v2.0.2020.07";33,7558326721191;"49.98636_2.7553"
"464";"chirps-v2.0.2020.08";36,3175659179688;"49.98636_2.7553"
"465";"chirps-v2.0.2020.09";37,5686569213867;"49.98636_2.7553"
"466";"chirps-v2.0.2020.10";94,5087890625;"49.98636_2.7553"
"467";"chirps-v2.0.2020.11";32,9814987182617;"49.98636_2.7553"
"468";"chirps-v2.0.2020.12";97,3495941162109;"49.98636_2.7553"
"469";"chirps-v2.0.2021.01";105,659294128418;"49.98636_2.7553"
"470";"chirps-v2.0.2021.02";53,2456130981445;"49.98636_2.7553"
"471";"chirps-v2.0.2021.03";35,1439743041992;"49.98636_2.7553"
"472";"chirps-v2.0.2021.04";27,5262355804443;"49.98636_2.7553"
"473";"chirps-v2.0.2021.05";67,0751724243164;"49.98636_2.7553"
"474";"chirps-v2.0.2021.06";132,494552612305;"49.98636_2.7553"
"475";"chirps-v2.0.2021.07";88,3745498657227;"49.98636_2.7553"
"476";"chirps-v2.0.2021.08";32,7025108337402;"49.98636_2.7553"
"477";"chirps-v2.0.2021.09";55,4896697998047;"49.98636_2.7553"
"478";"chirps-v2.0.2021.10";65,5643005371094;"49.98636_2.7553"
"479";"chirps-v2.0.2021.11";41,5169067382812;"49.98636_2.7553"
"480";"chirps-v2.0.2021.12";66,8849487304688;"49.98636_2.7553"
"481";"chirps-v2.0.2022.01";49,4332580566406;"49.98636_2.7553"
"482";"chirps-v2.0.2022.02";36,3728713989258;"49.98636_2.7553"
"483";"chirps-v2.0.2022.03";27,6971969604492;"49.98636_2.7553"
"484";"chirps-v2.0.2022.04";39,8236808776855;"49.98636_2.7553"
"485";"chirps-v2.0.2022.05";33,2314453125;"49.98636_2.7553"
"486";"chirps-v2.0.2022.06";59,9741973876953;"49.98636_2.7553"
"487";"chirps-v2.0.2022.07";32,3625259399414;"49.98636_2.7553"
"488";"chirps-v2.0.2022.08";26,3592414855957;"49.98636_2.7553"
"489";"chirps-v2.0.2022.09";68,9407653808594;"49.98636_2.7553"
"490";"chirps-v2.0.2022.10";51,9508972167969;"49.98636_2.7553"
"491";"chirps-v2.0.2022.11";78,1786651611328;"49.98636_2.7553"
"492";"chirps-v2.0.2022.12";83,8720397949219;"49.98636_2.7553"
"493";"chirps-v2.0.2023.01";59,6511688232422;"49.98636_2.7553"
"494";"chirps-v2.0.2023.02";11,6931571960449;"49.98636_2.7553"
"495";"chirps-v2.0.2023.03";46,8897895812988;"49.98636_2.7553"
"496";"chirps-v2.0.2023.04";52,3353843688965;"49.98636_2.7553"
"497";"chirps-v2.0.2023.05";47,952075958252;"49.98636_2.7553"
"498";"chirps-v2.0.2023.06";41,4476432800293;"49.98636_2.7553"
"499";"chirps-v2.0.2023.07";84,6711730957031;"49.98636_2.7553"
"500";"chirps-v2.0.2023.08";83,1530456542969;"49.98636_2.7553"
"501";"chirps-v2.0.2023.09";70,2195281982422;"49.98636_2.7553"
"502";"chirps-v2.0.2023.10";83,9030456542969;"49.98636_2.7553"
"503";"chirps-v2.0.2023.11";128,455642700195;"49.98636_2.7553"
"504";"chirps-v2.0.2023.12";72,5249252319336;"49.98636_2.7553"
"505";"chirps-v2.0.2010.01";45,9284744262695;"49.98678_3.02909"
"506";"chirps-v2.0.2010.02";46,9790267944336;"49.98678_3.02909"
"507";"chirps-v2.0.2010.03";46,7103576660156;"49.98678_3.02909"
"508";"chirps-v2.0.2010.04";24,0513019561768;"49.98678_3.02909"
"509";"chirps-v2.0.2010.05";43,1806564331055;"49.98678_3.02909"
"510";"chirps-v2.0.2010.06";40,8653869628906;"49.98678_3.02909"
"511";"chirps-v2.0.2010.07";68,3115539550781;"49.98678_3.02909"
"512";"chirps-v2.0.2010.08";123,494644165039;"49.98678_3.02909"
"513";"chirps-v2.0.2010.09";67,6954345703125;"49.98678_3.02909"
"514";"chirps-v2.0.2010.10";47,3632431030273;"49.98678_3.02909"
"515";"chirps-v2.0.2010.11";83,0420989990234;"49.98678_3.02909"
"516";"chirps-v2.0.2010.12";54,9408302307129;"49.98678_3.02909"
"517";"chirps-v2.0.2011.01";74,9439849853516;"49.98678_3.02909"
"518";"chirps-v2.0.2011.02";47,2082405090332;"49.98678_3.02909"
"519";"chirps-v2.0.2011.03";28,7009506225586;"49.98678_3.02909"
"520";"chirps-v2.0.2011.04";26,0762119293213;"49.98678_3.02909"
"521";"chirps-v2.0.2011.05";18,6692123413086;"49.98678_3.02909"
"522";"chirps-v2.0.2011.06";75,9728240966797;"49.98678_3.02909"
"523";"chirps-v2.0.2011.07";81,801643371582;"49.98678_3.02909"
"524";"chirps-v2.0.2011.08";99,6660842895508;"49.98678_3.02909"
"525";"chirps-v2.0.2011.09";69,4152984619141;"49.98678_3.02909"
"526";"chirps-v2.0.2011.10";37,0364189147949;"49.98678_3.02909"
"527";"chirps-v2.0.2011.11";29,883768081665;"49.98678_3.02909"
"528";"chirps-v2.0.2011.12";130,594436645508;"49.98678_3.02909"
"529";"chirps-v2.0.2012.01";72,0122528076172;"49.98678_3.02909"
"530";"chirps-v2.0.2012.02";18,4603977203369;"49.98678_3.02909"
"531";"chirps-v2.0.2012.03";43,3115310668945;"49.98678_3.02909"
"532";"chirps-v2.0.2012.04";71,4905242919922;"49.98678_3.02909"
"533";"chirps-v2.0.2012.05";61,5824813842773;"49.98678_3.02909"
"534";"chirps-v2.0.2012.06";134,53987121582;"49.98678_3.02909"
"535";"chirps-v2.0.2012.07";105,600036621094;"49.98678_3.02909"
"536";"chirps-v2.0.2012.08";26,847972869873;"49.98678_3.02909"
"537";"chirps-v2.0.2012.09";59,7012176513672;"49.98678_3.02909"
"538";"chirps-v2.0.2012.10";104,117965698242;"49.98678_3.02909"
"539";"chirps-v2.0.2012.11";55,3432083129883;"49.98678_3.02909"
"540";"chirps-v2.0.2012.12";119,232147216797;"49.98678_3.02909"
"541";"chirps-v2.0.2013.01";60,0897445678711;"49.98678_3.02909"
"542";"chirps-v2.0.2013.02";45,785270690918;"49.98678_3.02909"
"543";"chirps-v2.0.2013.03";36,1577987670898;"49.98678_3.02909"
"544";"chirps-v2.0.2013.04";28,374568939209;"49.98678_3.02909"
"545";"chirps-v2.0.2013.05";72,2992401123047;"49.98678_3.02909"
"546";"chirps-v2.0.2013.06";82,0572052001953;"49.98678_3.02909"
"547";"chirps-v2.0.2013.07";62,4439468383789;"49.98678_3.02909"
"548";"chirps-v2.0.2013.08";48,5685806274414;"49.98678_3.02909"
"549";"chirps-v2.0.2013.09";49,4277725219727;"49.98678_3.02909"
"550";"chirps-v2.0.2013.10";67,2469024658203;"49.98678_3.02909"
"551";"chirps-v2.0.2013.11";89,2586288452148;"49.98678_3.02909"
"552";"chirps-v2.0.2013.12";72,56494140625;"49.98678_3.02909"
"553";"chirps-v2.0.2014.01";77,8836898803711;"49.98678_3.02909"
"554";"chirps-v2.0.2014.02";81,9230422973633;"49.98678_3.02909"
"555";"chirps-v2.0.2014.03";36,0868721008301;"49.98678_3.02909"
"556";"chirps-v2.0.2014.04";47,8328247070312;"49.98678_3.02909"
"557";"chirps-v2.0.2014.05";77,0507125854492;"49.98678_3.02909"
"558";"chirps-v2.0.2014.06";92,2265396118164;"49.98678_3.02909"
"559";"chirps-v2.0.2014.07";96,6098861694336;"49.98678_3.02909"
"560";"chirps-v2.0.2014.08";75,9458312988281;"49.98678_3.02909"
"561";"chirps-v2.0.2014.09";32,2469253540039;"49.98678_3.02909"
"562";"chirps-v2.0.2014.10";101,396926879883;"49.98678_3.02909"
"563";"chirps-v2.0.2014.11";51,6018371582031;"49.98678_3.02909"
"564";"chirps-v2.0.2014.12";70,4470443725586;"49.98678_3.02909"
"565";"chirps-v2.0.2015.01";74,9718017578125;"49.98678_3.02909"
"566";"chirps-v2.0.2015.02";41,2154922485352;"49.98678_3.02909"
"567";"chirps-v2.0.2015.03";32,258056640625;"49.98678_3.02909"
"568";"chirps-v2.0.2015.04";41,8667984008789;"49.98678_3.02909"
"569";"chirps-v2.0.2015.05";37,1834945678711;"49.98678_3.02909"
"570";"chirps-v2.0.2015.06";25,5397396087646;"49.98678_3.02909"
"571";"chirps-v2.0.2015.07";40,0114974975586;"49.98678_3.02909"
"572";"chirps-v2.0.2015.08";78,4513626098633;"49.98678_3.02909"
"573";"chirps-v2.0.2015.09";56,0422515869141;"49.98678_3.02909"
"574";"chirps-v2.0.2015.10";43,1442070007324;"49.98678_3.02909"
"575";"chirps-v2.0.2015.11";78,6390914916992;"49.98678_3.02909"
"576";"chirps-v2.0.2015.12";42,3378295898438;"49.98678_3.02909"
"577";"chirps-v2.0.2016.01";89,0276794433594;"49.98678_3.02909"
"578";"chirps-v2.0.2016.02";54,9412727355957;"49.98678_3.02909"
"579";"chirps-v2.0.2016.03";78,5758972167969;"49.98678_3.02909"
"580";"chirps-v2.0.2016.04";58,5933876037598;"49.98678_3.02909"
"581";"chirps-v2.0.2016.05";113,794471740723;"49.98678_3.02909"
"582";"chirps-v2.0.2016.06";88,5808029174805;"49.98678_3.02909"
"583";"chirps-v2.0.2016.07";41,4523048400879;"49.98678_3.02909"
"584";"chirps-v2.0.2016.08";35,169303894043;"49.98678_3.02909"
"585";"chirps-v2.0.2016.09";31,5370597839355;"49.98678_3.02909"
"586";"chirps-v2.0.2016.10";39,7252960205078;"49.98678_3.02909"
"587";"chirps-v2.0.2016.11";43,4452285766602;"49.98678_3.02909"
"588";"chirps-v2.0.2016.12";28,0682754516602;"49.98678_3.02909"
"589";"chirps-v2.0.2017.01";35,5331687927246;"49.98678_3.02909"
"590";"chirps-v2.0.2017.02";35,4126434326172;"49.98678_3.02909"
"591";"chirps-v2.0.2017.03";61,9253311157227;"49.98678_3.02909"
"592";"chirps-v2.0.2017.04";13,647762298584;"49.98678_3.02909"
"593";"chirps-v2.0.2017.05";62,157356262207;"49.98678_3.02909"
"594";"chirps-v2.0.2017.06";39,9739036560059;"49.98678_3.02909"
"595";"chirps-v2.0.2017.07";77,6589813232422;"49.98678_3.02909"
"596";"chirps-v2.0.2017.08";63,5346183776855;"49.98678_3.02909"
"597";"chirps-v2.0.2017.09";52,5360946655273;"49.98678_3.02909"
"598";"chirps-v2.0.2017.10";36,5134391784668;"49.98678_3.02909"
"599";"chirps-v2.0.2017.11";75,6213836669922;"49.98678_3.02909"
"600";"chirps-v2.0.2017.12";96,1423645019531;"49.98678_3.02909"
"601";"chirps-v2.0.2018.01";110,535919189453;"49.98678_3.02909"
"602";"chirps-v2.0.2018.02";27,9468193054199;"49.98678_3.02909"
"603";"chirps-v2.0.2018.03";79,2387466430664;"49.98678_3.02909"
"604";"chirps-v2.0.2018.04";35,1702346801758;"49.98678_3.02909"
"605";"chirps-v2.0.2018.05";89,2800903320312;"49.98678_3.02909"
"606";"chirps-v2.0.2018.06";30,8810005187988;"49.98678_3.02909"
"607";"chirps-v2.0.2018.07";51,6909408569336;"49.98678_3.02909"
"608";"chirps-v2.0.2018.08";52,2520332336426;"49.98678_3.02909"
"609";"chirps-v2.0.2018.09";22,8139514923096;"49.98678_3.02909"
"610";"chirps-v2.0.2018.10";37,5639266967773;"49.98678_3.02909"
"611";"chirps-v2.0.2018.11";49,6778907775879;"49.98678_3.02909"
"612";"chirps-v2.0.2018.12";95,3422012329102;"49.98678_3.02909"
"613";"chirps-v2.0.2019.01";38,2494354248047;"49.98678_3.02909"
"614";"chirps-v2.0.2019.02";42,5912551879883;"49.98678_3.02909"
"615";"chirps-v2.0.2019.03";75,2991104125977;"49.98678_3.02909"
"616";"chirps-v2.0.2019.04";35,9608612060547;"49.98678_3.02909"
"617";"chirps-v2.0.2019.05";42,3059043884277;"49.98678_3.02909"
"618";"chirps-v2.0.2019.06";51,0758247375488;"49.98678_3.02909"
"619";"chirps-v2.0.2019.07";39,2134819030762;"49.98678_3.02909"
"620";"chirps-v2.0.2019.08";50,8969497680664;"49.98678_3.02909"
"621";"chirps-v2.0.2019.09";34,6764678955078;"49.98678_3.02909"
"622";"chirps-v2.0.2019.10";79,5859832763672;"49.98678_3.02909"
"623";"chirps-v2.0.2019.11";81,3421401977539;"49.98678_3.02909"
"624";"chirps-v2.0.2019.12";96,3808212280273;"49.98678_3.02909"
"625";"chirps-v2.0.2020.01";37,4103736877441;"49.98678_3.02909"
"626";"chirps-v2.0.2020.02";100,923416137695;"49.98678_3.02909"
"627";"chirps-v2.0.2020.03";35,1215057373047;"49.98678_3.02909"
"628";"chirps-v2.0.2020.04";20,2057857513428;"49.98678_3.02909"
"629";"chirps-v2.0.2020.05";42,8374328613281;"49.98678_3.02909"
"630";"chirps-v2.0.2020.06";35,8794250488281;"49.98678_3.02909"
"631";"chirps-v2.0.2020.07";27,5194625854492;"49.98678_3.02909"
"632";"chirps-v2.0.2020.08";37,5452995300293;"49.98678_3.02909"
"633";"chirps-v2.0.2020.09";36,7603607177734;"49.98678_3.02909"
"634";"chirps-v2.0.2020.10";87,793342590332;"49.98678_3.02909"
"635";"chirps-v2.0.2020.11";29,6853885650635;"49.98678_3.02909"
"636";"chirps-v2.0.2020.12";98,6259689331055;"49.98678_3.02909"
"637";"chirps-v2.0.2021.01";105,400131225586;"49.98678_3.02909"
"638";"chirps-v2.0.2021.02";46,1564064025879;"49.98678_3.02909"
"639";"chirps-v2.0.2021.03";30,8055191040039;"49.98678_3.02909"
"640";"chirps-v2.0.2021.04";24,7846622467041;"49.98678_3.02909"
"641";"chirps-v2.0.2021.05";58,6476821899414;"49.98678_3.02909"
"642";"chirps-v2.0.2021.06";111,161483764648;"49.98678_3.02909"
"643";"chirps-v2.0.2021.07";85,4663314819336;"49.98678_3.02909"
"644";"chirps-v2.0.2021.08";33,6676597595215;"49.98678_3.02909"
"645";"chirps-v2.0.2021.09";49,2470855712891;"49.98678_3.02909"
"646";"chirps-v2.0.2021.10";62,3736915588379;"49.98678_3.02909"
"647";"chirps-v2.0.2021.11";38,4592514038086;"49.98678_3.02909"
"648";"chirps-v2.0.2021.12";61,6086883544922;"49.98678_3.02909"
"649";"chirps-v2.0.2022.01";45,6295700073242;"49.98678_3.02909"
"650";"chirps-v2.0.2022.02";40,1818618774414;"49.98678_3.02909"
"651";"chirps-v2.0.2022.03";27,6146697998047;"49.98678_3.02909"
"652";"chirps-v2.0.2022.04";42,4669990539551;"49.98678_3.02909"
"653";"chirps-v2.0.2022.05";27,6754589080811;"49.98678_3.02909"
"654";"chirps-v2.0.2022.06";62,7589836120605;"49.98678_3.02909"
"655";"chirps-v2.0.2022.07";31,6092014312744;"49.98678_3.02909"
"656";"chirps-v2.0.2022.08";26,0939502716064;"49.98678_3.02909"
"657";"chirps-v2.0.2022.09";70,0535736083984;"49.98678_3.02909"
"658";"chirps-v2.0.2022.10";55,8584403991699;"49.98678_3.02909"
"659";"chirps-v2.0.2022.11";59,6973533630371;"49.98678_3.02909"
"660";"chirps-v2.0.2022.12";68,7894515991211;"49.98678_3.02909"
"661";"chirps-v2.0.2023.01";65,3704833984375;"49.98678_3.02909"
"662";"chirps-v2.0.2023.02";10,8204441070557;"49.98678_3.02909"
"663";"chirps-v2.0.2023.03";51,4858474731445;"49.98678_3.02909"
"664";"chirps-v2.0.2023.04";50,4721298217773;"49.98678_3.02909"
"665";"chirps-v2.0.2023.05";48,3886756896973;"49.98678_3.02909"
"666";"chirps-v2.0.2023.06";44,889778137207;"49.98678_3.02909"
"667";"chirps-v2.0.2023.07";81,5816192626953;"49.98678_3.02909"
"668";"chirps-v2.0.2023.08";82,6289215087891;"49.98678_3.02909"
"669";"chirps-v2.0.2023.09";64,1744689941406;"49.98678_3.02909"
"670";"chirps-v2.0.2023.10";80,3722991943359;"49.98678_3.02909"
"671";"chirps-v2.0.2023.11";108,50993347168;"49.98678_3.02909"
"672";"chirps-v2.0.2023.12";71,2215576171875;"49.98678_3.02909"
"673";"chirps-v2.0.2010.01";44,056339263916;"49.98852_1.78442"
"674";"chirps-v2.0.2010.02";52,9294052124023;"49.98852_1.78442"
"675";"chirps-v2.0.2010.03";41,7201652526855;"49.98852_1.78442"
"676";"chirps-v2.0.2010.04";25,6782207489014;"49.98852_1.78442"
"677";"chirps-v2.0.2010.05";28,6815204620361;"49.98852_1.78442"
"678";"chirps-v2.0.2010.06";43,8602066040039;"49.98852_1.78442"
"679";"chirps-v2.0.2010.07";33,1725234985352;"49.98852_1.78442"
"680";"chirps-v2.0.2010.08";76,6546783447266;"49.98852_1.78442"
"681";"chirps-v2.0.2010.09";63,4278259277344;"49.98852_1.78442"
"682";"chirps-v2.0.2010.10";68,0525054931641;"49.98852_1.78442"
"683";"chirps-v2.0.2010.11";87,8537292480469;"49.98852_1.78442"
"684";"chirps-v2.0.2010.12";44,9774475097656;"49.98852_1.78442"
"685";"chirps-v2.0.2011.01";62,0184440612793;"49.98852_1.78442"
"686";"chirps-v2.0.2011.02";31,5251522064209;"49.98852_1.78442"
"687";"chirps-v2.0.2011.03";22,6929302215576;"49.98852_1.78442"
"688";"chirps-v2.0.2011.04";23,5259437561035;"49.98852_1.78442"
"689";"chirps-v2.0.2011.05";12,7298183441162;"49.98852_1.78442"
"690";"chirps-v2.0.2011.06";53,4235725402832;"49.98852_1.78442"
"691";"chirps-v2.0.2011.07";45,3639106750488;"49.98852_1.78442"
"692";"chirps-v2.0.2011.08";102,718566894531;"49.98852_1.78442"
"693";"chirps-v2.0.2011.09";69,5985107421875;"49.98852_1.78442"
"694";"chirps-v2.0.2011.10";52,9505157470703;"49.98852_1.78442"
"695";"chirps-v2.0.2011.11";45,9526710510254;"49.98852_1.78442"
"696";"chirps-v2.0.2011.12";108,95719909668;"49.98852_1.78442"
"697";"chirps-v2.0.2012.01";45,9517631530762;"49.98852_1.78442"
"698";"chirps-v2.0.2012.02";17,6804733276367;"49.98852_1.78442"
"699";"chirps-v2.0.2012.03";39,4211654663086;"49.98852_1.78442"
"700";"chirps-v2.0.2012.04";64,8702774047852;"49.98852_1.78442"
"701";"chirps-v2.0.2012.05";30,6060409545898;"49.98852_1.78442"
"702";"chirps-v2.0.2012.06";100,957962036133;"49.98852_1.78442"
"703";"chirps-v2.0.2012.07";60,3531341552734;"49.98852_1.78442"
"704";"chirps-v2.0.2012.08";29,7298755645752;"49.98852_1.78442"
"705";"chirps-v2.0.2012.09";47,8744163513184;"49.98852_1.78442"
"706";"chirps-v2.0.2012.10";135,118469238281;"49.98852_1.78442"
"707";"chirps-v2.0.2012.11";76,4138565063477;"49.98852_1.78442"
"708";"chirps-v2.0.2012.12";105,261520385742;"49.98852_1.78442"
"709";"chirps-v2.0.2013.01";55,2875900268555;"49.98852_1.78442"
